county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat,meat_plant
41019,Douglas County,OR,41051,Multnomah County,160.45,5,N
48185,Grimes County,TX,48113,Dallas County,160.52,5,N
51540,Charlottesville city,VA,51810,Virginia Beach County,160.64,5,N
30071,Phillips County,MT,30111,Yellowstone County,160.66,5,N
29199,Scotland County,MO,29510,St. Louis County,160.94,5,N
13017,Ben Hill County,GA,13121,Fulton County,161.05,5,N
36091,Saratoga County,NY,36061,New York County,161.07,5,N
48083,Coleman County,TX,48113,Dallas County,161.08,5,N
39161,Van Wert County,OH,39035,Cuyahoga County,161.13,5,N
51083,Halifax County,VA,51810,Virginia Beach County,161.36,5,N
47097,Lauderdale County,TN,47037,Davidson County,161.43,5,N
8045,Garfield County,CO,8031,Denver County,161.46,5,N
49031,Piute County,UT,49035,Salt Lake County,161.5,5,N
39129,Pickaway County,OH,39035,Cuyahoga County,161.63,5,N
1039,Covington County,AL,1073,Jefferson County,161.69,5,N
20183,Smith County,KS,20173,Sedgwick County,161.79,5,N
39073,Hocking County,OH,39035,Cuyahoga County,161.82,5,N
21019,Boyd County,KY,21111,Jefferson County,161.86,5,N
20119,Meade County,KS,20173,Sedgwick County,161.95,5,N
55141,Wood County,WI,55079,Milwaukee County,162,5,N
21095,Harlan County,KY,21111,Jefferson County,162.07,5,N
47047,Fayette County,TN,47037,Davidson County,162.11,5,N
45087,Union County,SC,45019,Charleston County,162.15,5,N
39149,Shelby County,OH,39035,Cuyahoga County,162.39,5,N
21139,Livingston County,KY,21111,Jefferson County,162.67,5,N
55043,Grant County,WI,55079,Milwaukee County,162.86,5,N
29195,Saline County,MO,29510,St. Louis County,162.87,5,N
55075,Marinette County,WI,55079,Milwaukee County,162.9,5,N
36035,Fulton County,NY,36061,New York County,163.28,5,N
51003,Albemarle County,VA,51810,Virginia Beach County,163.31,5,N
48411,San Saba County,TX,48113,Dallas County,163.44,5,N
47009,Blount County,TN,47037,Davidson County,163.52,5,N
20069,Gray County,KS,20173,Sedgwick County,163.6,5,N
29159,Pettis County,MO,29510,St. Louis County,164.12,5,N
17139,Moultrie County,IL,17031,Cook County,164.19,5,N
42117,Tioga County,PA,42101,Philadelphia County,164.47,5,N
19167,Sioux County,IA,19153,Polk County,164.48,5,N
17125,Mason County,IL,17031,Cook County,164.53,5,N
47173,Union County,TN,47037,Davidson County,164.54,5,N
48005,Angelina County,TX,48113,Dallas County,164.56,5,N
1045,Dale County,AL,1073,Jefferson County,164.73,5,N
28143,Tunica County,MS,28049,Hinds County,164.83,5,N
21071,Floyd County,KY,21111,Jefferson County,164.97,5,N
29059,Dallas County,MO,29510,St. Louis County,165.19,5,N
20091,Johnson County,KS,20173,Sedgwick County,165.31,5,N
20131,Nemaha County,KS,20173,Sedgwick County,165.34,5,N
37061,Duplin County,NC,37119,Mecklenburg County,165.38,5,N
37043,Clay County,NC,37119,Mecklenburg County,165.41,5,N
29001,Adair County,MO,29510,St. Louis County,165.52,5,N
17057,Fulton County,IL,17031,Cook County,165.77,5,N
28059,Jackson County,MS,28049,Hinds County,165.79,5,N
27133,Rock County,MN,27053,Hennepin County,165.85,5,Y
31061,Franklin County,NE,31055,Douglas County,165.92,5,N
45091,York County,SC,45019,Charleston County,165.94,5,N
36023,Cortland County,NY,36061,New York County,166.05,5,N
13155,Irwin County,GA,13121,Fulton County,166.14,5,N
45059,Laurens County,SC,45019,Charleston County,166.14,5,N
46065,Hughes County,SD,46099,Minnehaha County,166.18,5,N
29015,Benton County,MO,29510,St. Louis County,166.24,5,N
53019,Ferry County,WA,53033,King County,166.64,5,N
1129,Washington County,AL,1073,Jefferson County,166.68,5,N
39023,Clark County,OH,39035,Cuyahoga County,166.75,5,N
30055,McCone County,MT,30111,Yellowstone County,166.97,5,N
17131,Mercer County,IL,17031,Cook County,167.01,5,N
37195,Wilson County,NC,37119,Mecklenburg County,167.02,5,N
26001,Alcona County,MI,26163,Wayne County,167.06,5,N
51113,Madison County,VA,51810,Virginia Beach County,167.14,5,N
17029,Coles County,IL,17031,Cook County,167.22,5,N
20103,Leavenworth County,KS,20173,Sedgwick County,167.27,5,N
28137,Tate County,MS,28049,Hinds County,167.29,5,N
37127,Nash County,NC,37119,Mecklenburg County,167.42,5,N
51061,Fauquier County,VA,51810,Virginia Beach County,167.53,5,N
48419,Shelby County,TX,48113,Dallas County,168.11,5,N
26113,Missaukee County,MI,26163,Wayne County,168.18,5,N
39009,Athens County,OH,39035,Cuyahoga County,168.51,5,N
13043,Candler County,GA,13121,Fulton County,168.57,5,N
48487,Wilbarger County,TX,48113,Dallas County,168.75,5,N
1053,Escambia County,AL,1073,Jefferson County,168.76,5,N
30015,Chouteau County,MT,30111,Yellowstone County,168.92,5,N
13279,Toombs County,GA,13121,Fulton County,168.94,5,N
46045,Edmunds County,SD,46099,Minnehaha County,169.12,5,N
37075,Graham County,NC,37119,Mecklenburg County,169.15,5,N
35021,Harding County,NM,35001,Bernalillo County,169.27,5,N
48287,Lee County,TX,48113,Dallas County,169.4,5,N
29155,Pemiscot County,MO,29510,St. Louis County,169.48,5,N
55081,Monroe County,WI,55079,Milwaukee County,169.88,5,N
21133,Letcher County,KY,21111,Jefferson County,169.92,5,N
37019,Brunswick County,NC,37119,Mecklenburg County,170.03,5,N
40115,Ottawa County,OK,40109,Oklahoma County,170.17,5,N
54029,Hancock County,WV,54011,Cabell County,170.19,5,N
51079,Greene County,VA,51810,Virginia Beach County,170.2,5,N
16049,Idaho County,ID,16001,Ada County,170.26,5,N
17187,Warren County,IL,17031,Cook County,170.26,5,N
13277,Tift County,GA,13121,Fulton County,170.26,5,N
29067,Douglas County,MO,29510,St. Louis County,170.29,5,N
6027,Inyo County,CA,6037,Los Angeles County,170.44,5,N
1067,Henry County,AL,1073,Jefferson County,170.61,5,N
13007,Baker County,GA,13121,Fulton County,170.69,5,N
42013,Blair County,PA,42101,Philadelphia County,170.9,5,N
54023,Grant County,WV,54011,Cabell County,170.93,5,N
49019,Grand County,UT,49035,Salt Lake County,171.03,5,N
17129,Menard County,IL,17031,Cook County,171.14,5,N
29225,Webster County,MO,29510,St. Louis County,171.2,5,N
8029,Delta County,CO,8031,Denver County,171.21,5,N
36053,Madison County,NY,36061,New York County,171.24,5,N
26135,Oscoda County,MI,26163,Wayne County,171.4,5,N
35005,Chaves County,NM,35001,Bernalillo County,171.64,5,N
51125,Nelson County,VA,51810,Virginia Beach County,171.79,5,N
27061,Itasca County,MN,27053,Hennepin County,171.81,5,N
29069,Dunklin County,MO,29510,St. Louis County,171.83,5,N
51031,Campbell County,VA,51810,Virginia Beach County,172.08,5,N
21157,Marshall County,KY,21111,Jefferson County,172.16,5,N
27005,Becker County,MN,27053,Hennepin County,172.2,5,N
13099,Early County,GA,13121,Fulton County,172.28,5,N
55073,Marathon County,WI,55079,Milwaukee County,172.31,5,N
55123,Vernon County,WI,55079,Milwaukee County,172.35,5,N
22053,Jefferson Davis Parish,LA,22071,Orleans Parish,172.42,5,N
20005,Atchison County,KS,20173,Sedgwick County,172.45,5,N
36015,Chemung County,NY,36061,New York County,172.46,5,N
27167,Wilkin County,MN,27053,Hennepin County,172.53,5,N
20101,Lane County,KS,20173,Sedgwick County,172.54,5,N
37185,Warren County,NC,37119,Mecklenburg County,172.57,5,N
22059,La Salle Parish,LA,22071,Orleans Parish,172.57,5,N
22079,Rapides Parish,LA,22071,Orleans Parish,172.84,5,N
47167,Tipton County,TN,47037,Davidson County,173.14,5,N
13161,Jeff Davis County,GA,13121,Fulton County,173.19,5,N
12081,Manatee County,FL,12086,Miami-Dade County,173.26,5,N
26005,Allegan County,MI,26163,Wayne County,173.3,5,N
39107,Mercer County,OH,39035,Cuyahoga County,173.34,5,N
48207,Haskell County,TX,48113,Dallas County,173.44,5,N
28081,Lee County,MS,28049,Hinds County,173.57,5,N
49055,Wayne County,UT,49035,Salt Lake County,173.58,5,N
36109,Tompkins County,NY,36061,New York County,173.61,5,N
21159,Martin County,KY,21111,Jefferson County,173.7,5,N
55067,Langlade County,WI,55079,Milwaukee County,173.7,5,N
12097,Osceola County,FL,12086,Miami-Dade County,173.72,5,N
29085,Hickory County,MO,29510,St. Louis County,173.78,5,N
31015,Boyd County,NE,31055,Douglas County,173.79,5,N
8023,Costilla County,CO,8031,Denver County,174.19,5,N
30013,Cascade County,MT,30111,Yellowstone County,174.22,5,N
20065,Graham County,KS,20173,Sedgwick County,174.29,5,N
49001,Beaver County,UT,49035,Salt Lake County,174.33,5,N
37141,Pender County,NC,37119,Mecklenburg County,174.5,5,N
26085,Lake County,MI,26163,Wayne County,174.59,5,N
8071,Las Animas County,CO,8031,Denver County,174.74,5,N
2068,Denali Borough,AK,2020,Anchorage Municipality,174.75,5,N
45001,Abbeville County,SC,45019,Charleston County,174.86,5,N
38079,Rolette County,ND,38017,Cass County,174.87,5,N
29115,Linn County,MO,29510,St. Louis County,175.15,5,N
28145,Union County,MS,28049,Hinds County,175.16,5,N
30005,Blaine County,MT,30111,Yellowstone County,175.16,5,N
29197,Schuyler County,MO,29510,St. Louis County,175.3,5,N
47025,Claiborne County,TN,47037,Davidson County,175.38,5,N
55023,Crawford County,WI,55079,Milwaukee County,175.67,5,N
22041,Franklin Parish,LA,22071,Orleans Parish,175.95,5,N
39109,Miami County,OH,39035,Cuyahoga County,176.09,5,N
51157,Rappahannock County,VA,51810,Virginia Beach County,176.24,5,N
20209,Wyandotte County,KS,20173,Sedgwick County,176.34,5,N
22065,Madison Parish,LA,22071,Orleans Parish,176.37,5,N
22003,Allen Parish,LA,22071,Orleans Parish,176.41,5,N
4005,Coconino County,AZ,4013,Maricopa County,176.41,5,N
56045,Weston County,WY,56021,Laramie County,176.48,5,N
35037,Quay County,NM,35001,Bernalillo County,176.5,5,N
8103,Rio Blanco County,CO,8031,Denver County,176.66,5,N
20147,Phillips County,KS,20173,Sedgwick County,177.09,5,N
17023,Clark County,IL,17031,Cook County,177.18,5,N
36115,Washington County,NY,36061,New York County,177.31,5,N
39047,Fayette County,OH,39035,Cuyahoga County,177.51,5,N
42009,Bedford County,PA,42101,Philadelphia County,177.64,5,N
48477,Washington County,TX,48113,Dallas County,177.65,5,N
13205,Mitchell County,GA,13121,Fulton County,177.68,5,N
35035,Otero County,NM,35001,Bernalillo County,177.79,5,N
12105,Polk County,FL,12086,Miami-Dade County,177.82,5,N
39163,Vinton County,OH,39035,Cuyahoga County,177.87,5,N
41059,Umatilla County,OR,41051,Multnomah County,178.16,5,N
31137,Phelps County,NE,31055,Douglas County,178.19,5,N
48373,Polk County,TX,48113,Dallas County,178.21,5,N
31115,Loup County,NE,31055,Douglas County,178.27,5,N
37079,Greene County,NC,37119,Mecklenburg County,178.34,5,N
19119,Lyon County,IA,19153,Polk County,178.36,5,N
26139,Ottawa County,MI,26163,Wayne County,178.42,5,N
8105,Rio Grande County,CO,8031,Denver County,178.7,5,N
4015,Mohave County,AZ,4013,Maricopa County,178.7,5,N
26039,Crawford County,MI,26163,Wayne County,178.8,5,N
48407,San Jacinto County,TX,48113,Dallas County,178.82,5,N
16077,Power County,ID,16001,Ada County,179.32,5,N
20013,Brown County,KS,20173,Sedgwick County,179.63,5,N
13251,Screven County,GA,13121,Fulton County,179.81,5,N
40089,McCurtain County,OK,40109,Oklahoma County,179.81,5,N
21035,Calloway County,KY,21111,Jefferson County,179.9,5,N
48253,Jones County,TX,48113,Dallas County,179.9,5,N
51680,Lynchburg city,VA,51810,Virginia Beach County,179.95,5,N
53071,Walla Walla County,WA,53033,King County,179.96,5,N
37107,Lenoir County,NC,37119,Mecklenburg County,180.28,5,N
32009,Esmeralda County,NV,32003,Clark County,180.45,5,N
48405,San Augustine County,TX,48113,Dallas County,180.53,5,N
26007,Alpena County,MI,26163,Wayne County,180.54,5,N
46119,Sully County,SD,46099,Minnehaha County,180.58,5,N
20055,Finney County,KS,20173,Sedgwick County,180.7,5,N
30057,Madison County,MT,30111,Yellowstone County,180.99,5,N
48299,Llano County,TX,48113,Dallas County,181.08,5,N
51820,Waynesboro city,VA,51810,Virginia Beach County,181.22,5,N
28093,Marshall County,MS,28049,Hinds County,181.28,5,N
1061,Geneva County,AL,1073,Jefferson County,181.3,5,N
13069,Coffee County,GA,13121,Fulton County,181.33,5,N
41023,Grant County,OR,41051,Multnomah County,181.36,5,N
48275,Knox County,TX,48113,Dallas County,181.4,5,N
17167,Sangamon County,IL,17031,Cook County,181.48,5,N
38049,McHenry County,ND,38017,Cass County,181.59,5,N
51009,Amherst County,VA,51810,Virginia Beach County,181.68,5,N
51107,Loudoun County,VA,51810,Virginia Beach County,181.76,5,N
26021,Berrien County,MI,26163,Wayne County,181.76,5,N
30043,Jefferson County,MT,30111,Yellowstone County,181.78,5,N
28033,DeSoto County,MS,28049,Hinds County,182.12,5,N
13201,Miller County,GA,13121,Fulton County,182.16,5,N
39141,Ross County,OH,39035,Cuyahoga County,182.36,5,N
45021,Cherokee County,SC,45019,Charleston County,182.39,5,N
37039,Cherokee County,NC,37119,Mecklenburg County,182.39,5,N
47057,Grainger County,TN,47037,Davidson County,182.71,5,N
48453,Travis County,TX,48113,Dallas County,182.72,5,N
39057,Greene County,OH,39035,Cuyahoga County,182.83,5,N
8099,Prowers County,CO,8031,Denver County,182.89,5,N
26165,Wexford County,MI,26163,Wayne County,182.92,5,N
8079,Mineral County,CO,8031,Denver County,183.01,5,N
29153,Ozark County,MO,29510,St. Louis County,183.02,5,N
41011,Coos County,OR,41051,Multnomah County,183.06,5,N
29033,Carroll County,MO,29510,St. Louis County,183.08,5,N
46107,Potter County,SD,46099,Minnehaha County,183.24,5,N
17021,Christian County,IL,17031,Cook County,183.45,5,N
17173,Shelby County,IL,17031,Cook County,183.62,5,N
30105,Valley County,MT,30111,Yellowstone County,183.65,5,N
30011,Carter County,MT,30111,Yellowstone County,183.71,5,N
37129,New Hanover County,NC,37119,Mecklenburg County,183.75,5,N
17035,Cumberland County,IL,17031,Cook County,183.78,5,N
21195,Pike County,KY,21111,Jefferson County,184.2,5,N
13071,Colquitt County,GA,13121,Fulton County,184.21,5,N
8081,Moffat County,CO,8031,Denver County,184.23,5,N
47155,Sevier County,TN,47037,Davidson County,184.28,5,N
48441,Taylor County,TX,48113,Dallas County,184.34,5,N
27137,St. Louis County,MN,27053,Hennepin County,184.53,5,N
13267,Tattnall County,GA,13121,Fulton County,184.6,5,N
28057,Itawamba County,MS,28049,Hinds County,184.66,5,N
21145,McCracken County,KY,21111,Jefferson County,184.67,5,N
13031,Bulloch County,GA,13121,Fulton County,184.87,5,N
30021,Dawson County,MT,30111,Yellowstone County,184.88,5,N
20063,Gove County,KS,20173,Sedgwick County,184.97,5,N
39105,Meigs County,OH,39035,Cuyahoga County,185.21,5,N
6025,Imperial County,CA,6037,Los Angeles County,185.3,5,N
29167,Polk County,MO,29510,St. Louis County,185.42,5,N
31041,Custer County,NE,31055,Douglas County,185.43,5,N
51139,Page County,VA,51810,Virginia Beach County,185.51,5,N
48307,McCulloch County,TX,48113,Dallas County,185.8,5,N
48339,Montgomery County,TX,48113,Dallas County,186.1,5,N
12009,Brevard County,FL,12086,Miami-Dade County,186.12,5,N
36065,Oneida County,NY,36061,New York County,186.23,5,N
17071,Henderson County,IL,17031,Cook County,186.34,5,N
17109,McDonough County,IL,17031,Cook County,186.38,5,N
51143,Pittsylvania County,VA,51810,Virginia Beach County,186.71,5,N
31149,Rock County,NE,31055,Douglas County,186.71,5,N
48021,Bastrop County,TX,48113,Dallas County,186.72,5,N
31083,Harlan County,NE,31055,Douglas County,186.82,5,N
47089,Jefferson County,TN,47037,Davidson County,186.83,5,N
35013,Doña Ana County,NM,35001,Bernalillo County,187,5,N
30025,Fallon County,MT,30111,Yellowstone County,187.2,5,N
20081,Haskell County,KS,20173,Sedgwick County,187.21,5,N
37065,Edgecombe County,NC,37119,Mecklenburg County,187.37,5,N
47157,Shelby County,TN,47037,Davidson County,187.38,5,N
13109,Evans County,GA,13121,Fulton County,187.57,5,N
29211,Sullivan County,MO,29510,St. Louis County,187.63,5,N
42105,Potter County,PA,42101,Philadelphia County,187.72,5,N
54031,Hardy County,WV,54011,Cabell County,187.77,5,N
4017,Navajo County,AZ,4013,Maricopa County,187.96,5,N
51590,Danville city,VA,51810,Virginia Beach County,187.99,5,N
4011,Greenlee County,AZ,4013,Maricopa County,188.02,5,N
22043,Grant Parish,LA,22071,Orleans Parish,188.07,5,N
35017,Grant County,NM,35001,Bernalillo County,188.1,5,N
13019,Berrien County,GA,13121,Fulton County,188.14,5,N
46089,McPherson County,SD,46099,Minnehaha County,188.27,5,N
42033,Clearfield County,PA,42101,Philadelphia County,188.35,5,N
39037,Darke County,OH,39035,Cuyahoga County,188.4,5,N
42023,Cameron County,PA,42101,Philadelphia County,188.41,5,N
45083,Spartanburg County,SC,45019,Charleston County,188.48,5,N
4003,Cochise County,AZ,4013,Maricopa County,188.93,5,N
38085,Sioux County,ND,38017,Cass County,189.06,5,N
26079,Kalkaska County,MI,26163,Wayne County,189.08,5,N
55053,Jackson County,WI,55079,Milwaukee County,189.11,5,N
51187,Warren County,VA,51810,Virginia Beach County,189.26,5,N
54057,Mineral County,WV,54011,Cabell County,189.37,5,N
20175,Seward County,KS,20173,Sedgwick County,189.49,5,N
8021,Conejos County,CO,8031,Denver County,189.51,5,N
13001,Appling County,GA,13121,Fulton County,189.94,5,N
17017,Cass County,IL,17031,Cook County,190.02,5,N
1069,Houston County,AL,1073,Jefferson County,190.02,5,N
26121,Muskegon County,MI,26163,Wayne County,190.07,5,N
28009,Benton County,MS,28049,Hinds County,190.21,5,N
40007,Beaver County,OK,40109,Oklahoma County,190.27,5,N
22021,Caldwell Parish,LA,22071,Orleans Parish,190.49,5,N
8053,Hinsdale County,CO,8031,Denver County,190.58,5,N
36097,Schuyler County,NY,36061,New York County,190.81,5,N
8091,Ouray County,CO,8031,Denver County,190.89,5,N
38059,Morton County,ND,38017,Cass County,190.96,5,N
35009,Curry County,NM,35001,Bernalillo County,191.4,5,N
37133,Onslow County,NC,37119,Mecklenburg County,191.42,5,N
36043,Herkimer County,NY,36061,New York County,191.47,5,N
20043,Doniphan County,KS,20173,Sedgwick County,191.5,5,N
37083,Halifax County,NC,37119,Mecklenburg County,191.81,5,N
42021,Cambria County,PA,42101,Philadelphia County,191.82,5,N
51790,Staunton city,VA,51810,Virginia Beach County,191.87,5,N
36067,Onondaga County,NY,36061,New York County,191.94,5,N
13075,Cook County,GA,13121,Fulton County,192,5,N
36113,Warren County,NY,36061,New York County,192.1,5,N
55063,La Crosse County,WI,55079,Milwaukee County,192.15,5,N
29101,Johnson County,MO,29510,St. Louis County,192.2,5,N
48155,Foard County,TX,48113,Dallas County,192.27,5,N
38065,Oliver County,ND,38017,Cass County,192.56,5,N
29083,Henry County,MO,29510,St. Louis County,192.58,5,N
21083,Graves County,KY,21111,Jefferson County,192.85,5,N
16061,Lewis County,ID,16001,Ada County,192.86,5,N
39113,Montgomery County,OH,39035,Cuyahoga County,192.94,5,N
